name	type	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
BM1077-MPP-Frozen-160105-36	MPP	35.653	-8.8056	-2.0148	4.7135	3.0888	1.4877	2.0102	-0.81795	-1.2962	-2.3558
BM1077-MPP-Frozen-160105-37	MPP	37.127	-6.706	-1.4274	4.7752	3.2733	1.0694	1.9878	-0.25967	-1.7007	-2.3537
BM1077-MPP-Frozen-160105-38	MPP	35.172	-5.0249	-0.59907	4.6301	2.8688	-0.09411	1.9439	-0.31536	-1.6639	-2.2197
BM1077-MPP-Frozen-160105-39	MPP	36.339	-7.668	-3.0652	5.5557	4.7392	2.1854	1.9952	-0.29784	-1.4868	-2.1666
BM1077-MPP-Frozen-160105-40	MPP	36.523	-6.9224	-0.55317	4.8458	3.5101	0.99404	1.7172	-0.27356	-1.76	-2.2495
BM1077-MPP-Frozen-160105-41	MPP	36.433	-4.7672	-1.4114	4.5523	2.9078	0.44648	1.8616	-0.70386	-1.8211	-2.3153
BM1077-MPP-Frozen-160105-42	MPP	35.014	-8.2377	-0.58041	4.2949	2.7167	1.6458	2.0152	-0.27031	-1.6527	-2.2149
BM1077-MPP-Frozen-160105-43	MPP	34.789	-7.3388	-0.54573	4.0192	2.0815	1.1053	1.8841	-0.45036	-1.5087	-2.2845
BM1077-MPP-Frozen-160105-45	MPP	37.406	-4.8724	-2.8986	4.7709	3.5935	0.73972	1.546	-0.43038	-1.1745	-2.3206
BM1077-MPP-Frozen-160105-46	MPP	35.221	-8.5458	-1.1697	4.3164	2.6437	1.2309	1.9867	-0.49639	-1.2843	-2.2741
BM1077-MPP-Frozen-160105-47	MPP	35.773	-7.8802	-0.81617	4.5752	2.8232	1.4563	1.8606	-0.20939	-1.6074	-2.2076
BM1077-MPP-Frozen-160105-48	MPP	35.898	-7.0416	-0.93679	4.2629	2.4867	1.5362	1.9052	-0.45858	-1.4861	-2.2945
BM1077-MPP-Frozen-160105-49	MPP	37.012	-7.3768	-2.6185	4.9898	3.2839	1.0867	2.2082	-0.33139	-1.4312	-2.1684
BM1077-MPP-Frozen-160105-50	MPP	35.071	-9.1648	-1.7033	4.7745	2.8193	1.6881	2.0253	-0.57885	-1.4405	-2.3705
BM1077-MPP-Frozen-160105-51	MPP	36.366	-7.7739	-1.273	4.6358	3.2779	1.5414	2.1686	-0.21508	-1.6368	-2.2774
BM1077-MPP-Frozen-160105-52	MPP	36.478	-7.1979	-2.0881	5.0914	3.2411	1.2574	2.4881	-0.11045	-1.6977	-2.238
BM1077-MPP-Frozen-160105-54	MPP	36.427	-6.7942	-0.72939	4.4523	3.0911	1.0089	1.8448	-0.2251	-1.6497	-2.3197
BM1077-MPP-Frozen-160105-55	MPP	36.767	-7.3284	-1.2693	4.7576	3.1807	1.3151	1.9058	-0.19124	-1.5279	-2.2538
BM1077-MPP-Frozen-160105-56	MPP	36.034	-7.4432	-0.97491	4.3555	2.9209	1.6177	1.969	-0.11505	-1.5629	-2.251
BM1077-MPP-Frozen-160105-57	MPP	36.16	-6.4134	-0.87063	4.4095	2.839	0.78463	2.002	-0.60689	-1.4068	-2.3726
BM1077-MPP-Frozen-160105-58	MPP	34.954	-8.59	-1.2637	4.8144	2.648	1.1779	2.0738	-0.86941	-1.3776	-2.3104
BM1077-MPP-Frozen-160105-59	MPP	36.729	-7.5145	-3.1312	5.9601	3.9833	0.93385	2.2785	-0.47594	-1.6299	-2.1891
BM1077-MPP-Frozen-160105-60	MPP	33.552	-9.7298	-1.7604	5.0828	3.3356	1.425	2.0904	-1.108	-1.084	-2.1311
BM1077-MPP-Frozen-160105-61	MPP	36.791	-7.3313	-1.4707	4.6702	3.3147	1.5747	2.0812	-0.17899	-1.7061	-2.3048
BM1077-MPP-Frozen-160105-62	MPP	32.99	-8.9546	-0.21807	3.7858	2.0898	1.7147	1.7717	-0.5512	-1.2326	-2.1516
BM1077-MPP-Frozen-160105-63	MPP	35.328	-8.9384	-1.7754	4.8198	2.8592	1.6666	2.1685	-0.62361	-1.4954	-2.2935
BM1077-MPP-Frozen-160105-64	MPP	35.285	-8.2893	-0.64382	4.2324	2.762	1.2467	1.8817	-0.46582	-1.5812	-2.3151
BM1077-MPP-Frozen-160105-65	MPP	34.672	-9.018	-2.7887	5.177	3.0045	1.1631	2.3962	-0.81322	-1.1955	-2.1682
BM1077-MPP-Frozen-160105-66	MPP	36.865	-7.6925	-1.6333	4.868	3.2645	1.4042	2.014	-0.45823	-1.4899	-2.2714
BM1077-MPP-Frozen-160105-67	MPP	36.934	-7.1197	-1.3898	4.7001	3.3043	1.3857	1.926	-0.14974	-1.6119	-2.2418
BM1077-MPP-Frozen-160105-68	MPP	36.271	-7.3453	-1.3238	4.4789	2.9037	1.2785	2.158	-0.20595	-1.7122	-2.2208
BM1077-MPP-Frozen-160105-69	MPP	35.866	-8.262	-4.0059	5.7571	4.6261	1.3427	2.153	-0.54979	-1.4904	-2.0867
BM1077-MPP-Frozen-160105-70	MPP	36.064	-7.1385	-1.2273	4.3777	2.513	1.3828	2.0143	-0.31634	-1.5612	-2.3408
BM1077-MPP-Frozen-160105-71	MPP	34.933	-9.2861	-1.8374	4.8278	3.0907	1.9327	2.1359	-0.66176	-1.3609	-2.2552
BM1077-MPP-Frozen-160105-72	MPP	35.171	-6.1369	-1.2886	4.3406	1.9147	0.56251	2.0139	-0.29885	-1.564	-2.2426
BM1077-MPP-Frozen-160105-73	MPP	37.488	-4.8809	-1.9614	5.0229	3.8273	0.65151	1.4416	-0.57294	-1.5733	-2.2806
BM1077-MPP-Frozen-160105-74	MPP	35.028	-7.1752	-0.66195	4.2844	2.2845	0.64072	2.0527	-0.40626	-1.5872	-2.2128
BM1077-MPP-Frozen-160105-76	MPP	37.049	-6.6954	-1.5441	4.8514	3.0912	0.84656	1.8038	-0.46622	-1.5705	-2.2318
BM1077-MPP-Frozen-160105-78	MPP	35.769	-6.9619	-0.47515	4.2342	2.9416	1.132	1.9123	-0.12936	-1.7993	-2.1538
BM1077-MPP-Frozen-160105-80	MPP	35.308	-9.5027	-2.4343	5.767	4.0147	1.2442	2.2183	-0.31302	-1.5594	-2.3667
BM1077-MPP-Frozen-160105-81	MPP	36.807	-6.8513	-1.4331	4.719	3.104	0.66676	1.7043	-0.56426	-1.5323	-2.2944
BM1077-MPP-Frozen-160105-82	MPP	34.415	-6.8325	0.075148	3.817	2.2205	1.0085	1.7049	-0.38789	-1.664	-2.386
BM1077-MPP-Frozen-160105-83	MPP	35.868	-5.9551	-0.76246	4.3401	2.7126	0.41153	1.592	-0.67716	-1.5338	-2.2622
BM1077-MPP-Frozen-160105-84	MPP	35.112	-8.381	-1.5627	4.8287	2.5965	0.78164	1.836	-0.88225	-1.2862	-2.3327
BM1077-MPP-Frozen-160105-85	MPP	36.78	-7.3321	-1.024	4.8621	3.4373	1.2207	1.9058	-0.2523	-1.6225	-2.2147
BM1077-MPP-Frozen-160105-86	MPP	35.546	-8.9878	-2.0374	5.5256	4.2617	1.8341	2.0291	-0.80065	-1.4797	-2.1457
BM1077-MPP-Frozen-160105-87	MPP	33.998	-7.9864	-0.16569	3.8045	2.0136	1.0122	1.7066	-0.44412	-1.473	-2.1241
BM1077-MPP-Frozen-160105-88	MPP	37.578	-6.9156	-1.9975	5.1047	4.0563	0.98848	1.7909	-0.39535	-1.6609	-2.2052
BM1077-MPP-Frozen-160105-89	MPP	35.954	-7.1988	-1.5628	4.3627	2.5045	1.0952	2.1979	-0.57367	-1.6723	-2.2791
BM1077-MPP-Frozen-160105-90	MPP	33.046	-8.5364	-0.65937	4.2042	1.8394	1.437	2.1472	-0.76528	-1.1488	-2.2317
BM1077-MPP-Frozen-160105-92	MPP	36.438	-5.6209	-1.0791	4.8457	2.9021	0.65024	2.0533	-0.19189	-1.7147	-2.3383
BM1077-MPP-Frozen-160105-95	MPP	37.167	-6.6659	-1.13	4.8046	3.4624	1.2402	1.831	-0.31283	-1.649	-2.3928
BM1077-MPP-Frozen-160105-96	MPP	35.139	-7.3104	-0.6746	4.0476	2.1903	0.91283	1.7228	-0.3993	-1.5097	-2.2602
BM1077-GMP-Frozen-160107-1	GMP	36.371	-1.3748	-4.149	5.3335	3.4575	0.69672	1.9546	0.04559	-1.4292	-2.2545
BM1077-GMP-Frozen-160107-5	GMP	36.301	-1.469	-4.8456	5.0889	3.2433	0.81112	2.0234	-0.36153	-1.4925	-2.3547
BM1077-GMP-Frozen-160107-9	GMP	35.606	-2.0846	-5.5897	4.376	3.5715	0.88237	1.8945	-0.18768	-1.3926	-2.1975
BM1077-GMP-Frozen-160107-10	GMP	37.001	-1.8216	-3.9956	5.1288	4.0443	0.54011	1.8054	-0.22539	-1.4642	-2.3813
BM1077-GMP-Frozen-160107-11	GMP	34.398	-1.8175	-6.1834	4.5145	3.2086	0.55655	2.1153	-0.29676	-1.5988	-2.1851
BM1077-GMP-Frozen-160107-14	GMP	36.187	-1.3059	-1.2429	5.8619	3.5895	0.35753	1.4112	-0.46577	-1.6158	-2.2592
BM1077-GMP-Frozen-160107-16	GMP	35.664	-1.6218	-5.105	4.5719	2.8782	0.4857	2.172	-0.28142	-1.3747	-2.2693
BM1077-GMP-Frozen-160107-20	GMP	35.762	-2.4738	-4.9674	4.6914	4.0321	0.9687	1.957	0.25398	-1.3414	-2.0871
BM1077-GMP-Frozen-160107-21	GMP	34.246	-1.9271	-6.1455	4.0433	2.997	0.99487	2.0551	-0.2221	-1.3969	-2.368
BM1077-GMP-Frozen-160107-22	GMP	34.25	-0.42419	-5.4538	4.4083	2.6608	0.77202	2.017	-0.24103	-1.4702	-2.3121
BM1077-GMP-Frozen-160107-23	GMP	34.343	-1.6947	-5.9695	4.2244	2.9707	0.26192	2.0452	-0.26436	-1.4156	-2.0719
BM1077-GMP-Frozen-160107-25	GMP	34.108	-1.3907	0.43458	5.1069	4.398	-0.11471	1.9472	-0.38161	-1.8091	-2.4596
BM1077-GMP-Frozen-160107-26	GMP	36.491	-1.3732	-4.2775	5.2822	3.427	0.35629	1.9024	-0.30903	-1.4378	-2.292
BM1077-GMP-Frozen-160107-27	GMP	35.408	-1.3801	-5.2085	4.6775	3.17	1.0854	2.1368	-0.081883	-1.3859	-2.2765
BM1077-GMP-Frozen-160107-31	GMP	36.732	-2.5374	-4.5019	4.7999	3.3531	0.32275	2.0745	-0.089065	-1.2898	-2.2534
BM1077-GMP-Frozen-160107-32	GMP	36.284	-1.8405	-5.0251	4.8555	3.4692	0.54675	1.9586	-0.26797	-1.6212	-2.2585
BM1077-GMP-Frozen-160107-33	GMP	35.765	-2.3939	-5.2168	4.4613	3.2195	0.36955	1.8623	-0.094045	-1.1805	-2.0597
BM1077-GMP-Frozen-160107-37	GMP	33.301	-0.8584	-6.2191	4.2691	2.6574	0.66471	2.0999	-0.41148	-1.5477	-2.3032
BM1077-GMP-Frozen-160107-39	GMP	35.233	-1.7225	-5.4094	4.2088	3.1484	0.32346	2.0717	-0.14765	-1.496	-2.2828
BM1077-GMP-Frozen-160107-40	GMP	36.54	-2.6445	-3.9797	4.5267	3.2354	-0.2894	1.9954	-0.32712	-1.3255	-2.3194
BM1077-GMP-Frozen-160107-41	GMP	33.679	-0.86234	-0.17042	5.0846	3.5458	-0.50361	1.961	-0.90542	-1.5638	-2.6483
BM1077-GMP-Frozen-160107-43	GMP	33.546	-0.34527	-5.445	5.1982	2.4907	0.65339	2.324	-0.25066	-1.5635	-2.3607
BM1077-GMP-Frozen-160107-44	GMP	34.237	-0.72906	-5.5845	4.6018	2.8345	1.24	2.2117	-0.30547	-1.6217	-2.3672
BM1077-GMP-Frozen-160107-45	GMP	36.27	-3.1772	-4.7845	4.2586	3.3182	0.22718	1.629	-0.5449	-0.97967	-2.1885
BM1077-GMP-Frozen-160107-46	GMP	37.088	-2.7651	-4.3048	4.6984	3.8017	0.30976	2.0911	-0.062488	-1.629	-2.3191
BM1077-GMP-Frozen-160107-47	GMP	36.382	-2.1964	-0.9519	5.4961	4.3922	0.35848	1.6724	-0.25646	-1.9657	-2.292
BM1077-GMP-Frozen-160107-48	GMP	35.261	-1.5128	-5.0484	5.239	3.521	0.86036	2.2224	0.051301	-1.6503	-2.0682
BM1077-GMP-Frozen-160107-49	GMP	36.532	-2.2219	-4.9142	4.4241	3.6603	0.47954	1.962	-0.2923	-1.5288	-2.3018
BM1077-GMP-Frozen-160107-50	GMP	34.958	-1.4558	-5.6443	4.9933	3.1458	0.65113	2.2058	-0.19695	-1.6402	-2.3449
BM1077-GMP-Frozen-160107-51	GMP	35.082	-1.3413	-5.5522	4.8368	2.9826	1.019	2.1658	-0.33915	-1.5034	-2.4052
BM1077-GMP-Frozen-160107-52	GMP	32.65	-0.74971	-6.2361	4.2074	2.4511	0.54791	2.3238	-0.45115	-1.6375	-2.2232
BM1077-GMP-Frozen-160107-55	GMP	33.436	-1.2899	-6.2745	4.5523	2.6093	0.78226	2.2423	-0.46197	-1.4183	-2.2691
BM1077-GMP-Frozen-160107-56	GMP	33.493	-0.10664	-5.5756	4.8643	2.8287	1.3573	2.1053	-0.19432	-1.5703	-2.3746
BM1077-GMP-Frozen-160107-58	GMP	37.883	-2.6633	-2.9858	5.1356	3.966	0.63384	1.6044	-0.25877	-1.5629	-2.2451
BM1077-GMP-Frozen-160107-59	GMP	36.309	-1.0166	-2.6914	6.0979	3.7107	0.63097	1.7375	-0.1149	-1.6899	-2.2509
BM1077-GMP-Frozen-160107-60	GMP	35.596	-0.68966	-4.4515	5.2189	3.4658	0.9549	1.9888	-5.9904e-05	-1.3366	-2.2434
BM1077-GMP-Frozen-160107-62	GMP	36.358	-3.1915	-4.9347	4.4174	3.3518	0.090975	2.0087	-0.12554	-1.3873	-2.0986
BM1077-GMP-Frozen-160107-63	GMP	33.454	-0.75361	-5.856	4.8773	2.7039	0.96875	2.3715	-0.15407	-1.4691	-2.2504
BM1077-GMP-Frozen-160107-67	GMP	34.7	-1.2137	-5.6412	4.5771	2.8834	1.0507	2.1592	-0.27553	-1.4463	-2.3947
BM1077-GMP-Frozen-160107-69	GMP	34.29	-0.70505	-5.4116	5.0944	2.8943	1.3507	2.2214	-0.21669	-1.7081	-2.4119
BM1077-GMP-Frozen-160107-71	GMP	36.636	-1.8449	-4.6217	4.9571	3.6439	0.54499	2.0079	-0.15589	-1.5163	-2.2789
BM1077-GMP-Frozen-160107-72	GMP	33.114	-0.44001	-5.9828	4.6939	2.4877	0.93139	2.2619	-0.35521	-1.4937	-2.2665
BM1077-GMP-Frozen-160107-73	GMP	32.516	-0.5129	-6.2823	4.0695	2.5129	0.61984	2.1708	-0.34759	-1.4927	-2.3466
BM1077-GMP-Frozen-160107-74	GMP	36.058	-0.71232	-3.8443	5.3783	3.016	0.43858	1.7541	-0.33376	-1.3865	-2.3765
BM1077-GMP-Frozen-160107-75	GMP	35.467	-1.2018	-5.1814	5.1719	3.4333	1.137	2.1834	-0.21726	-1.7038	-2.4452
BM1077-GMP-Frozen-160107-76	GMP	35.607	-1.8209	-5.5017	4.6777	3.4351	0.61385	1.9602	-0.20171	-1.4394	-2.1632
BM1077-GMP-Frozen-160107-77	GMP	35.936	-1.5523	-5.1143	4.6833	3.3772	0.56817	1.9777	-0.2952	-1.3778	-2.3266
BM1077-GMP-Frozen-160107-79	GMP	36.344	-2.7243	-5.0541	4.5909	3.8394	0.37231	1.9683	-0.2556	-1.2896	-2.1984
BM1077-GMP-Frozen-160107-80	GMP	36.37	-2.9592	-4.9675	4.2412	4.0252	0.28546	1.8593	-0.30287	-1.4877	-2.0897
BM1077-GMP-Frozen-160107-81	GMP	36.584	-3.2355	-4.7375	4.6927	3.5264	-0.028431	2.0603	-0.28434	-1.3514	-2.1261
BM1077-GMP-Frozen-160107-83	GMP	35.013	-1.0942	-0.74452	6.4468	3.7209	0.62989	1.8133	-0.42965	-1.7623	-2.0228
BM1077-GMP-Frozen-160107-84	GMP	34.746	-0.83355	-5.3832	4.6336	3.0183	0.64485	2.1908	-0.14697	-1.4958	-2.3296
BM1077-GMP-Frozen-160107-85	GMP	36.293	-1.505	-4.5643	4.9356	3.494	0.50121	2.0766	-0.15044	-1.3532	-2.3247
BM1077-GMP-Frozen-160107-86	GMP	35.748	-1.2876	-4.9432	4.911	2.8967	0.5309	2.0468	-0.207	-1.5235	-2.3349
BM1077-GMP-Frozen-160107-87	GMP	35.54	-1.4891	-4.931	4.3885	3.6816	0.20122	1.8559	-0.24877	-1.2327	-2.0769
BM1077-GMP-Frozen-160107-88	GMP	35.111	-2.7285	-5.6907	4.2701	3.5201	-0.02447	1.9273	-0.30282	-1.3271	-2.0707
BM1077-GMP-Frozen-160107-89	GMP	37.294	-1.9809	-3.4145	5.5974	3.8341	1.0642	1.9862	-0.19545	-1.3211	-2.3102
BM1077-GMP-Frozen-160107-91	GMP	33.871	-0.68123	-5.6772	4.6195	2.652	0.66483	2.3218	-0.34038	-1.6126	-2.401
BM1077-GMP-Frozen-160107-92	GMP	33.156	0.051677	-0.95287	6.9789	3.6124	0.8618	1.878	-0.3407	-1.701	-2.1867
BM1077-GMP-Frozen-160107-96	GMP	35.511	-1.8353	-5.3157	4.5039	2.9705	0.37513	2.1458	-0.23855	-1.4014	-2.3009
BM1077-MEP-Frozen-160107-1	MEP	22.237	-11.81	-3.5527	5.0341	2.7385	-0.37268	1.3516	0.034005	-1.6054	-2.2487
BM1077-MEP-Frozen-160107-2	MEP	30.4	-10.876	-4.4696	5.5112	3.8537	0.90589	1.8046	-0.36476	-1.5195	-2.44
BM1077-MEP-Frozen-160107-3	MEP	24.148	-11.976	-3.5319	5.2372	3.2066	0.39616	1.5954	0.060115	-1.6253	-2.3279
BM1077-MEP-Frozen-160107-4	MEP	27.77	-11.555	-3.6482	5.4492	3.5975	0.64964	1.619	-0.12036	-1.7024	-2.5118
BM1077-MEP-Frozen-160107-5	MEP	29.947	-10.855	-3.69	5.9639	3.7559	0.5828	2.0772	-0.11719	-1.8488	-2.427
BM1077-MEP-Frozen-160107-6	MEP	24.502	-11.889	-4.0808	5.1869	3.3166	0.29662	1.4952	-0.16074	-1.6179	-2.2931
BM1077-MEP-Frozen-160107-7	MEP	24.668	-11.654	-3.2159	5.5465	2.5461	-0.31282	1.7585	-0.35657	-1.3827	-2.3853
BM1077-MEP-Frozen-160107-9	MEP	20.494	-12.103	-3.3423	4.7631	2.0234	-0.41708	1.4206	-0.077143	-1.1904	-2.236
BM1077-MEP-Frozen-160107-11	MEP	26.632	-11.363	-3.9523	5.5719	3.2672	0.05294	1.6711	-0.053661	-1.5717	-2.4437
BM1077-MEP-Frozen-160107-12	MEP	24.838	-11.328	-3.8629	5.3509	2.919	-0.41612	1.478	-0.2595	-1.5091	-2.4759
BM1077-MEP-Frozen-160107-13	MEP	32.516	-10.186	-4.2238	5.7975	3.8445	0.64138	1.8849	-0.33634	-1.4105	-2.547
BM1077-MEP-Frozen-160107-14	MEP	29.985	-11.016	-3.6217	6.0265	3.6469	0.38553	1.8172	-0.55825	-1.6427	-2.4107
BM1077-MEP-Frozen-160107-15	MEP	14.631	-11.506	-3.6427	4.1153	1.6279	-0.66172	1.0709	0.32741	-1.0623	-2.0419
BM1077-MEP-Frozen-160107-16	MEP	33.023	-9.9253	-4.2566	5.8797	3.7964	0.76746	2.3644	-0.60859	-1.7739	-2.4228
BM1077-MEP-Frozen-160107-17	MEP	28.133	-11.456	-3.6026	5.6783	3.2881	0.15835	1.8745	-0.29765	-1.6099	-2.4142
BM1077-MEP-Frozen-160107-18	MEP	28.21	-11.078	-3.6007	5.8514	3.6024	0.39719	2.0032	0.089617	-1.8509	-2.3265
BM1077-MEP-Frozen-160107-19	MEP	23.219	-11.625	-3.7246	5.4562	2.5206	-0.26739	1.7529	-0.19057	-1.5341	-2.316
BM1077-MEP-Frozen-160107-21	MEP	33.627	-10.262	-3.7998	5.3763	3.9928	1.0937	1.9518	-0.58458	-1.4696	-2.3375
BM1077-MEP-Frozen-160107-22	MEP	29.977	-11.456	-3.3584	5.5546	3.4226	0.48031	2.0916	-0.45585	-1.6149	-2.2951
BM1077-MEP-Frozen-160107-27	MEP	13.152	-11.939	-3.2046	3.7837	1.7859	-0.3587	0.64618	0.30216	-1.0675	-1.9095
BM1077-MEP-Frozen-160107-28	MEP	36.04	-8.1498	-3.5092	5.8001	4.4973	1.2464	2.0831	-0.18646	-1.5614	-2.1016
BM1077-MEP-Frozen-160107-31	MEP	27.089	-11.553	-3.8875	5.3957	3.6284	0.48077	1.7258	-0.058064	-1.6803	-2.4477
BM1077-MEP-Frozen-160107-32	MEP	32.159	-10.433	-3.0039	5.9215	4.2193	1.1257	1.9459	-0.081122	-1.8338	-2.3801
BM1077-MEP-Frozen-160107-33	MEP	35.669	-5.378	-5.4118	4.8892	4.5566	1.3945	2.0812	-0.28274	-1.6758	-2.0088
BM1077-MEP-Frozen-160107-34	MEP	32.044	-10.644	-3.7583	5.6898	3.6623	0.57916	1.7583	-0.53404	-1.3745	-2.5224
BM1077-MEP-Frozen-160107-35	MEP	29.318	-10.906	-4.083	4.8925	2.9687	0.28283	1.3738	-0.59812	-1.0209	-2.5891
BM1077-MEP-Frozen-160107-36	MEP	24.068	-11.949	-3.7635	5.239	2.7979	-0.091688	1.6141	-0.32315	-1.4284	-2.2802
BM1077-MEP-Frozen-160107-37	MEP	18.476	-11.922	-3.6567	4.5687	2.0143	-0.4432	1.3473	0.012631	-1.2962	-2.2443
BM1077-MEP-Frozen-160107-38	MEP	26.075	-11.349	-3.6326	5.7111	2.7686	-0.13692	1.9039	-0.26061	-1.6159	-2.4557
BM1077-MEP-Frozen-160107-41	MEP	29.047	-11.285	-3.5116	5.7737	3.8942	0.72089	1.8902	-0.24603	-1.8195	-2.4253
BM1077-MEP-Frozen-160107-42	MEP	26.98	-11.301	-3.1408	5.8035	3.6847	0.20895	1.8965	0.12741	-1.7593	-2.3294
BM1077-MEP-Frozen-160107-43	MEP	25.232	-11.836	-3.4376	5.4391	2.9524	-0.024324	1.8214	-0.34447	-1.6489	-2.3621
BM1077-MEP-Frozen-160107-45	MEP	24.282	-11.844	-3.4144	5.3501	2.742	-0.18161	1.6234	-0.29666	-1.6345	-2.3372
BM1077-MEP-Frozen-160107-46	MEP	25.224	-11.867	-3.7074	5.3653	3.0154	0.11471	1.7451	-0.45299	-1.6097	-2.39
BM1077-MEP-Frozen-160107-49	MEP	29.704	-11.031	-4.1478	5.5884	4.0677	0.83495	1.7531	-0.16246	-1.6978	-2.3311
BM1077-MEP-Frozen-160107-50	MEP	27.558	-11.495	-3.2371	5.4638	2.5982	0.20567	1.8431	-0.44882	-1.824	-2.5149
BM1077-MEP-Frozen-160107-51	MEP	26.959	-11.641	-3.4896	5.5023	3.6341	0.5651	1.7496	0.075725	-1.6878	-2.35
BM1077-MEP-Frozen-160107-52	MEP	24.869	-11.715	-3.337	5.4225	2.9754	-0.083037	1.8505	-0.039394	-1.7121	-2.3623
BM1077-MEP-Frozen-160107-53	MEP	24.667	-11.97	-3.4268	5.282	3.2648	0.43054	1.6335	0.023414	-1.6393	-2.3692
BM1077-MEP-Frozen-160107-54	MEP	28.015	-11.269	-3.5031	5.9246	3.5827	0.39754	1.9007	-0.19124	-1.7374	-2.4852
BM1077-MEP-Frozen-160107-55	MEP	20.57	-11.951	-3.571	4.9467	2.6039	-0.19684	1.5592	0.039153	-1.5849	-2.2557
BM1077-MEP-Frozen-160107-56	MEP	19.144	-11.629	-3.5846	4.7908	2.0664	-0.44799	1.52	0.26229	-1.4745	-2.2419
BM1077-MEP-Frozen-160107-57	MEP	27.416	-11.642	-3.608	5.5572	3.3487	0.25575	1.7453	-0.19587	-1.5667	-2.4269
BM1077-MEP-Frozen-160107-58	MEP	29.076	-11.036	-4.0158	5.9268	3.6114	0.50004	1.9237	-0.20473	-1.66	-2.4605
BM1077-MEP-Frozen-160107-59	MEP	33.647	-9.5361	-2.9473	6.1753	4.5317	1.1779	2.1326	-0.26943	-1.9105	-2.3048
BM1077-MEP-Frozen-160107-60	MEP	22.895	-11.764	-3.655	5.4518	2.7625	-0.27076	1.5994	-0.19079	-1.405	-2.2656
BM1077-MEP-Frozen-160107-86	MEP	21.749	-12.082	-3.1072	5.1261	3.0706	-0.17608	1.3579	-0.32392	-1.4886	-2.3274
BM1077-MEP-Frozen-160107-87	MEP	20.084	-12.312	-3.48	4.9061	2.592	-0.0045584	1.5227	-0.38807	-1.4433	-2.1977
BM1077-MEP-Frozen-160107-88	MEP	28.048	-11.488	-4.1721	5.3643	3.8675	0.72239	1.5452	-0.28929	-1.5143	-2.3468
BM1077-MEP-Frozen-160107-89	MEP	19.483	-12.108	-3.7965	4.8043	2.5455	-0.2196	1.3923	-0.097059	-1.2531	-2.0793
BM1077-MEP-Frozen-160107-91	MEP	22.655	-11.631	-3.7513	5.2368	2.5698	-0.47382	1.7005	-0.13929	-1.475	-2.2681
BM1077-MEP-Frozen-160107-92	MEP	35.35	-9.2134	-2.9742	5.9059	3.7377	1.2106	2.3648	-0.55334	-1.5189	-2.2002
BM1077-MEP-Frozen-160107-95	MEP	28.144	-11.285	-3.6351	5.8676	3.8381	0.46698	2.0429	-0.2908	-1.7817	-2.2662
BM1077-MEP-Frozen-160107-96	MEP	30.909	-10.532	-3.6165	6.0465	3.5621	0.28703	2.0165	-0.16741	-1.7391	-2.5615
singles-BM1214-pDC-frozen-160128-1	pDC	28.402	1.6858	-0.84161	7.3114	3.1961	1.1327	1.7889	-0.22422	-1.277	-2.3745
singles-BM1214-pDC-frozen-160128-2	pDC	30.162	1.0924	-0.59141	7.1436	3.2332	1.3965	2.0084	-0.29654	-1.471	-2.3163
singles-BM1214-pDC-frozen-160128-3	pDC	30.026	1.6761	-1.1057	7.0019	3.1583	1.3168	1.6136	-0.57848	-1.46	-2.4176
singles-BM1214-pDC-frozen-160128-4	pDC	31.554	1.5166	-0.70294	6.6592	3.1959	1.0471	1.6866	-0.53862	-1.5449	-2.2653
singles-BM1214-pDC-frozen-160128-5	pDC	34.669	-0.46744	-3.1166	6.0528	3.1789	1.387	1.5638	-0.56412	-0.9593	-2.4709
singles-BM1214-pDC-frozen-160128-6	pDC	30.715	1.0071	-0.9415	7.1411	3.3141	1.3672	1.7512	-0.62556	-1.3632	-2.3534
singles-BM1214-pDC-frozen-160128-7	pDC	22.98	3.3486	0.063496	7.0939	1.7879	0.57422	1.7729	-0.53578	-1.2606	-2.1411
singles-BM1214-pDC-frozen-160128-8	pDC	32.07	1.4293	-2.3833	6.5306	2.3687	0.96358	2.0221	-0.38051	-1.5385	-2.4219
singles-BM1214-pDC-frozen-160128-10	pDC	26.332	2.8248	-0.26543	6.9315	2.6406	1.436	1.7524	-0.51762	-1.329	-2.2899
singles-BM1214-pDC-frozen-160128-12	pDC	33.946	0.48495	-2.0193	6.4274	2.805	0.82925	2.1326	-0.74308	-1.5639	-2.2424
singles-BM1214-pDC-frozen-160128-13	pDC	28.566	2.1575	-0.46418	6.9691	2.9366	1.3398	1.834	-0.31462	-1.5041	-2.2523
singles-BM1214-pDC-frozen-160128-14	pDC	32.161	0.91575	-1.7862	6.9734	3.339	1.3406	1.9761	-0.46659	-1.4382	-2.3898
singles-BM1214-pDC-frozen-160128-15	pDC	29.891	1.399	-0.59674	7.0751	2.9558	1.3016	2.0618	-0.28286	-1.5105	-2.3304
singles-BM1214-pDC-frozen-160128-16	pDC	33.099	0.48603	-1.4884	6.4766	3.327	1.3064	1.5357	-0.76851	-1.128	-2.4264
singles-BM1214-pDC-frozen-160128-17	pDC	27.955	2.3396	-0.87238	6.9803	2.0985	0.82473	1.874	-0.65164	-1.1477	-2.2113
singles-BM1214-pDC-frozen-160128-19	pDC	31.012	0.82625	-1.0063	7.2032	3.2082	1.3185	1.7693	-0.53174	-1.4089	-2.3716
